target_id	length	eff_length	est_counts	tpm
ENST00000416272.1	313	116.399	2	0.957763
ENST00000493964.5	5247	5042.43	0	0
ENST00000464311.5	2756	2551.43	0	0
ENST00000412120.2	1972	1767.43	0	0
ENST00000493316.5	550	345.586	0	0
ENST00000270720.11	4710	4505.43	2.52495	0.0312388
ENST00000468610.5	2585	2380.43	0	0
ENST00000461752.3	540	335.586	0	0
ENST00000378592.1	2145	1940.43	2.8524	0.0819387
ENST00000378590.4	441	237.122	4	0.940296
ENST00000443930.1	1954	1749.43	2	0.063725
ENST00000378585.5	1928	1723.43	76	2.45808
ENST00000445600.1	320	122.503	0	0
ENST00000449154.1	437	233.169	0	0
ENST00000378567.7	2326	2121.43	693.275	18.216
ENST00000468310.5	690	485.429	0	0
ENST00000484419.1	519	314.808	5.20363	0.921375
ENST00000503297.1	468	263.947	0	0
ENST00000479566.5	501	296.808	0	0
ENST00000466651.5	425	221.282	0	0
ENST00000400921.6	2294	2089.43	0	0
ENST00000495347.5	698	493.429	0	0
ENST00000461106.6	1916	1711.43	0	0
ENST00000461465.5	480	275.893	0	0
ENST00000470596.5	788	583.429	1.68651	0.161131
ENST00000496325.5	563	358.586	0	0
ENST00000481140.5	713	508.429	0	0
ENST00000482686.5	614	409.473	0	0
ENST00000400920.5	2009	1804.43	0	0
ENST00000486681.5	966	761.429	0	0
ENST00000470986.5	706	501.429	0	0
ENST00000470511.5	567	362.586	0	0
ENST00000471018.6	716	511.429	0	0
ENST00000466352.5	564	359.586	0	0
ENST00000497183.5	763	558.429	0	0
ENST00000419838.6	347	146.597	0	0
ENST00000606533.1	4196	3991.43	12.063	0.168463
ENST00000479263.5	1747	1542.43	2.76747e-006	1.00012e-007
ENST00000503672.1	1213	1008.43	0	0
ENST00000478770.6	1542	1337.43	8.30697	0.346217
ENST00000505322.5	1859	1654.43	8.13962	0.274241
ENST00000472017.1	602	397.473	2.19276	0.307509
ENST00000333854.2	1253	1048.43	31	1.64816
ENST00000444529.1	622	417.473	6	0.801122
ENST00000400919.7	1413	1208.43	73.1676	3.375
ENST00000469733.5	2280	2075.43	56.7364	1.52381
ENST00000428120.5	2313	2108.43	41.8912	1.10749
ENST00000414253.5	2216	2011.43	0	0
ENST00000400918.7	811	606.429	3.52463	0.323974
ENST00000497675.2	4478	4273.43	86.5735	1.12924
ENST00000378543.2	569	364.55	6.20082	0.948133
ENST00000378546.8	729	524.429	220.93	23.4825
ENST00000401813.7	2543	2338.43	3.01841	0.0719499
ENST00000487186.5	3576	3371.43	2.12104	0.035068
ENST00000476803.1	701	496.429	41.494	4.65912
ENST00000440825.6	855	650.429	0	0
ENST00000420515.1	1544	1339.43	22.5051	0.936564
ENST00000514625.1	703	498.429	0	0
ENST00000420964.1	314	117.178	10.9933	5.22948
ENST00000442483.2	326	127.752	1.91963	0.83758
ENST00000621422.1	74	35.2778	3	4.7402
ENST00000378536.4	5613	5408.43	1966.49	20.2674
ENST00000508416.1	252	71.3876	0	0
ENST00000478223.2	294	100.755	0	0
ENST00000507179.1	539	334.586	11.5057	1.91683
ENST00000378531.7	1798	1593.43	127.22	4.45039
ENST00000607720.1	493	288.808	0	0
ENST00000606372.5	1960	1755.43	2.65893	0.0844305
ENST00000378529.7	1500	1295.43	18.6424	0.802168
ENST00000607342.5	566	361.586	0	0
ENST00000607858.1	568	363.586	6	0.919857
ENST00000469374.5	1907	1702.43	6.75521	0.22118
ENST00000419785.1	582	377.55	0	0
ENST00000449373.2	4764	4559.43	6.76023	0.082647
ENST00000378525.2	1648	1443.43	4.20509	0.162389
ENST00000607031.1	3138	2933.43	7.89066	0.149939
ENST00000475812.1	552	347.586	2.23624	0.358618
ENST00000494279.2	406	202.724	0	0
ENST00000378513.7	3000	2795.43	186.535	3.71953
ENST00000378518.5	522	317.619	0	0
ENST00000630837.2	1348	1143.43	317.49	15.4774
ENST00000605895.5	3044	2839.43	759.277	14.9055
ENST00000306256.13	695	490.429	119.812	13.6176
ENST00000493207.1	686	481.429	4.34524	0.503104
ENST00000378512.5	1404	1199.43	169.513	7.87779
ENST00000443438.5	540	335.586	266.794	44.3148
ENST00000488353.2	2469	2264.43	139.432	3.43225
ENST00000462129.1	585	380.55	23.7721	3.48203
ENST00000288774.7	2871	2666.43	51.2908	1.07222
ENST00000447513.6	1997	1792.43	722.747	22.4761
ENST00000507596.5	1941	1736.43	0	0
ENST00000510434.1	907	702.429	15.3687	1.21959
ENST00000508384.5	611	406.473	9.49205	1.30168
ENST00000515760.1	603	398.473	0	0
ENST00000502666.1	653	448.429	0	0
ENST00000514502.1	548	343.586	2.13159	0.345816
ENST00000609981.5	568	363.586	0	0
ENST00000449969.5	5450	5245.43	6.87381	0.0730454
ENST00000378486.7	4837	4632.43	24.5501	0.295407
ENST00000419816.6	4837	4632.43	0	0
ENST00000343889.8	6453	6248.43	10.178	0.0907962
ENST00000278878.6	3781	3576.43	0	0
ENST00000424657.1	455	251.049	0	0
ENST00000442305.1	514	309.808	0	0
ENST00000473964.5	6986	6781.43	0	0
ENST00000462379.1	2341	2136.43	12.3981	0.323476
ENST00000378466.7	2677	2472.43	0.000227228	5.12289e-006
ENST00000435556.7	2524	2319.43	0	0
ENST00000505228.5	1913	1708.43	25.6136	0.8357
ENST00000502512.1	706	501.429	0.44417	0.049376
ENST00000471361.1	722	517.429	0.561351	0.0604728
ENST00000487804.1	718	513.429	0	0
ENST00000515423.1	430	226.192	1.62095	0.399456
ENST00000468002.2	670	465.429	0	0
ENST00000486396.1	879	674.429	0	0
ENST00000502770.1	1041	836.429	2.37085	0.157998
ENST00000491212.1	725	520.429	1.00987	0.108164
ENST00000514922.1	568	363.586	1.38118	0.211748
ENST00000378453.3	1306	1101.43	17.2443	0.872702
ENST00000606645.1	996	791.429	64.5	4.5428
ENST00000449660.5	1629	1424.43	9.33163	0.365168
ENST00000443892.2	500	295.808	6.37873	1.20199
ENST00000416860.2	3522	3317.43	197.138	3.31242
ENST00000448624.2	808	603.429	15.6748	1.44794
ENST00000432521.2	3608	3403.43	38.5487	0.631349
ENST00000452793.1	569	364.55	13.0749	1.99921
ENST00000426449.5	660	455.429	7.44542	0.911265
ENST00000434817.5	834	629.429	29.2272	2.58831
ENST00000435221.6	1225	1020.43	103.626	5.66059
ENST00000451778.5	827	622.429	30.6369	2.74367
ENST00000409119.5	896	691.429	7.04197	0.567706
ENST00000355716.4	1707	1502.43	1573.39	58.374
ENST00000475523.5	1645	1440.43	0	0
ENST00000442392.6	840	635.429	25.038	2.19639
ENST00000482074.6	957	752.429	2.25077	0.166741
ENST00000496064.5	1480	1275.43	112.998	4.93847
ENST00000463471.6	4255	4050.43	353.911	4.87045
ENST00000466750.5	2603	2398.43	57.8649	1.34482
ENST00000471768.1	539	334.586	36.5404	6.08753
ENST00000463835.5	872	667.429	39.4993	3.29884
ENST00000482602.5	434	230.169	1.07599	0.260579
ENST00000480305.1	494	289.808	32.8243	6.31336
ENST00000456687.3	1297	1092.43	4.55566	0.232453
ENST00000424215.1	626	421.473	7.62997	1.00909
ENST00000493183.5	840	635.429	8.96674	0.786581
ENST00000474659.5	785	580.429	0	0
ENST00000378425.9	2665	2460.43	6.8155	0.154406
ENST00000444521.6	2827	2622.43	43.3657	0.921762
ENST00000419916.6	2749	2544.43	133.952	2.93451
ENST00000378424.8	2765	2560.43	65.7659	1.43174
ENST00000537325.5	1096	891.429	0	0
ENST00000378427.5	2689	2484.43	433.399	9.72383
ENST00000464043.5	946	741.429	0	0
ENST00000465233.5	589	384.473	0	0
ENST00000498083.1	464	259.947	0	0
ENST00000481683.5	689	484.429	8.78826	1.01123
ENST00000484099.5	2577	2372.43	30.6626	0.720432
ENST00000477045.1	619	414.473	3.172	0.426592
ENST00000476686.1	2506	2301.43	28.1077	0.680776
ENST00000471840.5	552	347.586	0	0
ENST00000378412.7	2849	2644.43	0	0
ENST00000502556.5	1943	1738.43	1.6335	0.0523766
ENST00000504800.5	2443	2238.43	0	0
ENST00000491941.5	482	277.865	0.5	0.100303
ENST00000464195.1	559	354.586	1.92627	0.302811
ENST00000469962.1	460	256.024	1.94496	0.423454
ENST00000509374.1	546	341.586	0	0
ENST00000511099.1	554	349.586	0	0
ENST00000427302.1	373	170.691	0.107561	0.0351252
ENST00000579787.1	3737	3532.43	0	0
ENST00000401094.9	2222	2017.43	0	0
ENST00000401095.6	1825	1620.43	0	0
ENST00000457440.1	607	402.473	0	0
ENST00000429389.1	429	225.215	0	0
ENST00000378404.3	1421	1216.43	0	0
ENST00000606861.1	2917	2712.43	0	0
ENST00000321399.7	2226	2021.43	0	0
ENST00000413472.5	561	356.586	0	0
ENST00000453118.5	1697	1492.43	0	0
ENST00000445317.1	4247	4042.43	0	0
ENST00000415573.1	280	90.1162	0	0
ENST00000321336.1	664	459.429	0	0
ENST00000511072.5	4282	4077.43	0	0
ENST00000607632.1	581	376.55	0	0
ENST00000378391.6	5447	5242.43	0	0
ENST00000514189.5	4236	4031.43	0	0
ENST00000270722.9	8690	8485.43	1.1242	0.0073849
ENST00000440516.1	469	264.947	0	0
ENST00000624175.1	2677	2472.43	0	0
ENST00000512462.5	3723	3518.43	0	0
ENST00000463591.1	384	181.39	0	0
ENST00000607061.1	3461	3256.43	0	0
ENST00000509860.1	3737	3532.43	0	0
ENST00000378389.5	1142	937.429	0.875804	0.0520769
ENST00000606170.1	557	352.586	2	0.316185
ENST00000378378.8	3061	2856.43	1344.33	26.2336
ENST00000378373.5	2211	2006.43	0	0
ENST00000378371.6	2219	2014.43	0	0
ENST00000445297.5	836	631.429	1.70785	0.150765
ENST00000464620.1	1403	1198.43	7.40294	0.344325
ENST00000418137.1	576	371.55	0	0
ENST00000485984.1	2340	2135.43	154.561	4.03451
ENST00000606489.1	382	179.409	5	1.55347
ENST00000294599.8	4501	4296.43	300.588	3.89978
ENST00000356575.8	5455	5250.43	263.959	2.80233
ENST00000494257.1	1174	969.429	7.61627	0.437928
ENST00000485002.6	4705	4500.43	107.762	1.33471
ENST00000491842.1	743	538.429	20.5538	2.12785
ENST00000475790.5	883	678.429	3.42919	0.28175
ENST00000461795.1	418	214.39	13.0918	3.40386
ENST00000385042.1	96	15.76	0	0
ENST00000435049.1	622	417.473	1	0.13352
ENST00000378344.6	2414	2209.43	2651.42	66.892
ENST00000344579.5	2189	1984.43	36.0838	1.01357
ENST00000378322.7	1998	1793.43	46.0734	1.432
ENST00000270708.11	1665	1460.43	127.846	4.87959
ENST00000471223.1	6089	5884.43	30.7097	0.290902
ENST00000424367.5	940	735.429	7.56487	0.573373
ENST00000497940.5	1101	896.429	1.9406	0.120669
ENST00000469643.1	563	358.586	0	0
ENST00000494884.1	433	229.192	0	0
ENST00000465916.5	779	574.429	0	0
ENST00000419924.2	603	398.473	0	0
ENST00000479331.1	446	242.074	0	0
ENST00000378295.8	5188	4983.43	14	0.156594
ENST00000604074.5	4806	4601.43	0	0
ENST00000354437.8	2140	1935.43	0	0
ENST00000346387.8	4854	4649.43	0	0
ENST00000357733.7	4899	4694.43	0	0
ENST00000443034.1	754	549.429	1	0.101453
ENST00000603362.5	1668	1463.43	0	0
ENST00000604479.5	1623	1418.43	0	0
ENST00000378280.5	2062	1857.43	0	0
ENST00000378285.5	2117	1912.43	0	0
ENST00000378288.8	5120	4915.43	0	0
ENST00000603364.5	1551	1346.43	0	0
ENST00000604194.1	1092	887.429	0	0
ENST00000378290.4	1831	1626.43	0	0
ENST00000416554.1	351	150.188	0	0
ENST00000604566.1	1358	1153.43	0	0
ENST00000624167.1	988	783.429	0	0
ENST00000418088.5	3329	3124.43	0	0
ENST00000452079.5	6358	6153.43	183.998	1.66676
ENST00000419973.1	657	452.429	1	0.123204
ENST00000611447.1	161	33.175	0	0
ENST00000423764.5	2875	2670.43	172.709	3.60505
ENST00000587071.5	737	532.429	22.0569	2.30918
ENST00000608600.1	597	392.473	2.90596	0.41272
ENST00000624948.1	714	509.429	2.44775	0.26783
ENST00000294600.6	2176	1971.43	0	0
ENST00000462521.2	2252	2047.43	0	0
ENST00000444870.6	546	341.586	61.3762	10.0156
ENST00000452264.1	447	243.074	1.06967	0.245293
ENST00000561886.1	491	286.837	1.55412	0.302013
ENST00000378251.2	4310	4105.43	1505.83	20.4453
ENST00000462356.5	575	370.55	114.862	17.2785
ENST00000479239.1	434	230.169	8.95761	2.16931
ENST00000581512.2	297	103.248	0	0
ENST00000607459.1	531	326.619	5	0.853307
ENST00000378230.7	6424	6219.43	526.481	4.71855
ENST00000484420.1	458	254.024	9.49659	2.08386
ENST00000438539.5	683	478.429	26.4143	3.0775
ENST00000461667.1	926	721.429	2.99382	0.231318
ENST00000495701.1	485	280.837	9.98746	1.98233
ENST00000460038.5	696	491.429	0	0
ENST00000494653.5	2174	1969.43	0	0
ENST00000443466.1	430	226.192	2.92863	0.721711
ENST00000428079.5	918	713.429	0	0
ENST00000494951.1	390	187.094	2.00118	0.596214
ENST00000378223.3	1121	916.429	10.528	0.640359
ENST00000625756.2	649	444.429	2.83932	0.356114
ENST00000338895.7	3105	2900.43	25.431	0.488739
ENST00000378209.7	3028	2823.43	0	0
ENST00000491998.5	3152	2947.43	0	0
ENST00000468793.5	2986	2781.43	16.9039	0.338762
ENST00000339350.7	3005	2800.43	0	0
ENST00000477548.5	2923	2718.43	0	0
ENST00000378206.5	2842	2637.43	2.4418	0.0516065
ENST00000475969.5	2731	2526.43	0	0
ENST00000341385.4	572	367.55	0	0
ENST00000481945.1	636	431.473	0	0
ENST00000461150.1	686	481.429	2.0719	0.23989
ENST00000486765.5	2517	2312.43	2.24719	0.0541685
ENST00000361605.3	1666	1461.43	392.092	14.955
ENST00000474140.1	3499	3294.43	30.6605	0.518771
ENST00000413332.5	634	429.473	1.11395	0.144579
ENST00000442673.1	3059	2854.43	5.88902	0.115001
ENST00000439488.1	1940	1735.43	0	0
ENST00000456897.5	561	356.586	0	0
ENST00000412674.1	3242	3037.43	0	0
ENST00000425194.1	937	732.429	0	0
ENST00000423197.2	2077	1872.43	0	0
ENST00000633821.1	579	374.55	0	0
ENST00000438791.2	356	154.786	0	0
ENST00000420522.1	682	477.429	0	0
ENST00000378190.7	2383	2178.43	280.01	7.16485
ENST00000378191.4	11666	11461.4	263.319	1.28062
ENST00000466761.1	298	104.103	1.67029	0.894341
ENST00000618671.1	95	15.9856	0	0
ENST00000443270.1	449	245.074	0	0
ENST00000564261.1	1697	1492.43	0	0
ENST00000579887.1	73	34.2778	0	0
ENST00000413887.1	363	161.258	0	0
ENST00000401226.2	89	15.2821	0	0
ENST00000582517.1	70	33.1765	0	0
ENST00000460696.1	3967	3762.43	30.716	0.455064
ENST00000378161.5	4370	4165.43	0	0
ENST00000478423.6	4467	4262.43	42.252	0.552544
ENST00000489180.6	5548	5343.43	101.566	1.05951
ENST00000378156.8	4994	4789.43	246.675	2.8709
ENST00000378169.7	4213	4008.43	14.4018	0.200271
ENST00000468253.1	781	576.429	0	0
ENST00000506941.1	570	365.55	0	0
ENST00000470763.1	3156	2951.43	9.57658	0.180865
ENST00000622020.4	3004	2799.43	11.6983	0.232933
ENST00000466897.1	1192	987.429	1.11363	0.0628656
ENST00000585151.1	86	15.2062	0	0
ENST00000378111.5	822	617.429	0	0
ENST00000378097.5	4201	3996.43	31.7006	0.442152
ENST00000493807.1	560	355.586	0	0
ENST00000378092.5	1202	997.429	0	0
ENST00000478098.5	413	209.539	0	0
ENST00000445501.5	486	281.837	0	0
ENST00000341524.5	4207	4002.43	59.5772	0.829722
ENST00000352527.5	4165	3960.43	114.372	1.60973
ENST00000389632.8	959	754.429	0	0
ENST00000428161.5	961	756.429	12.1978	0.898857
ENST00000602612.5	2396	2191.43	8.57036	0.217996
ENST00000435937.5	500	295.808	0	0
ENST00000164247.5	4273	4068.43	0	0
ENST00000459822.1	856	651.429	0	0
ENST00000472700.6	536	331.586	0	0
ENST00000378083.7	4142	3937.43	15.3385	0.217143
ENST00000458166.6	1336	1131.43	0	0
ENST00000462676.2	683	478.429	2	0.233018
ENST00000481789.1	916	711.429	11.2437	0.880957
ENST00000262450.7	9646	9441.43	39.7407	0.234625
ENST00000475121.1	558	353.586	0	0
ENST00000462991.5	4396	4191.43	4.02754	0.0535617
ENST00000377999.5	3044	2839.43	0	0
ENST00000496404.1	4966	4761.43	2.23171	0.0261263
ENST00000491020.1	646	441.473	0	0
ENST00000484532.5	449	245.074	0	0
ENST00000234875.8	2078	1873.43	8996.52	267.679
ENST00000480661.1	2279	2074.43	85.4842	2.29701
ENST00000497965.5	786	581.429	1190.55	114.137
ENST00000471204.5	524	319.619	1911.55	333.373
ENST00000465387.5	508	303.808	10.7788	1.97764
ENST00000462296.5	600	395.473	1.73318	0.244288
ENST00000465335.1	806	601.429	1.38642	0.128495
ENST00000455744.1	378	175.498	3	0.952851
ENST00000466994.5	1854	1649.43	40.1024	1.35523
ENST00000484435.1	551	346.586	7.91356	1.27273
ENST00000377939.4	3924	3719.43	139.279	2.08731
ENST00000485539.5	1413	1208.43	35.8884	1.65542
ENST00000496676.5	3020	2815.43	67.6516	1.3394
ENST00000463453.1	266	80.1383	0	0
ENST00000496329.1	231	58.9452	1	0.945645
ENST00000492476.1	612	407.473	18.9254	2.58894
ENST00000483336.1	473	268.92	14.2392	2.95148
ENST00000343813.9	4771	4566.43	423.484	5.16936
ENST00000495791.1	328	129.499	0	0
ENST00000489498.5	2612	2407.43	234.14	5.42123
ENST00000474756.1	1227	1022.43	33.4179	1.82189
ENST00000441724.1	1138	933.429	2	0.119433
ENST00000429480.2	1302	1097.43	0	0
ENST00000377898.3	697	492.429	0	0
ENST00000377893.2	4082	3877.43	602	8.65424
ENST00000608083.5	1403	1198.43	38.4583	1.78877
ENST00000377842.7	1813	1608.43	2.7474	0.0952132
ENST00000377845.7	1432	1227.43	276.183	12.5423
ENST00000377855.6	1614	1409.43	10.9418	0.432733
ENST00000377860.8	1472	1267.43	0	0
ENST00000418124.5	1564	1359.43	0	0
ENST00000545482.5	1804	1599.43	101.925	3.55215
ENST00000361521.8	2429	2224.43	2.40945	0.0603775
ENST00000473466.2	868	663.429	0	0
ENST00000481175.1	748	543.429	1	0.102573
ENST00000607670.1	837	632.429	0.334979	0.0295245
ENST00000377837.5	1222	1017.43	7.86446	0.430865
ENST00000377836.8	507	302.808	23.1927	4.26933
ENST00000471190.1	349	148.416	0	0
ENST00000377834.8	4262	4057.43	294.231	4.04216
ENST00000487437.5	968	763.429	0	0
ENST00000489730.1	730	525.429	20.5936	2.18471
ENST00000377828.5	3531	3326.43	271.456	4.54881
ENST00000585139.1	63	32.1071	1	1.7361
ENST00000633651.1	566	361.586	9.89585	1.52552
ENST00000632142.1	564	359.586	2.49441	0.386671
ENST00000418286.1	641	436.473	34.5631	4.41399
ENST00000419034.1	351	150.188	5	1.85571
ENST00000632803.1	455	251.049	12.1188	2.69077
ENST00000632593.1	506	301.808	0	0
ENST00000416731.5	1338	1133.43	0	0
ENST00000461727.5	1869	1664.43	90.0387	3.01537
ENST00000475228.5	813	608.429	27.3273	2.50359
ENST00000478323.1	270	82.97	0	0
ENST00000633239.1	1494	1289.43	23.2184	1.00372
ENST00000475479.2	360	158.453	9.82125	3.45496
ENST00000434576.1	750	545.429	4.18039	0.427223
ENST00000477679.1	885	680.429	23.0713	1.89001
ENST00000468561.1	664	459.429	7.22949	0.877133
ENST00000473343.5	1591	1386.43	55.4018	2.22742
ENST00000513135.5	3483	3278.43	41.5231	0.705993
ENST00000377782.7	1632	1427.43	0	0
ENST00000480393.5	1706	1501.43	0	0
ENST00000485036.5	1726	1521.43	0	0
ENST00000356876.7	1625	1420.43	52.0783	2.04368
ENST00000351959.9	1441	1236.43	0	0
ENST00000348333.7	1119	914.429	0	0
ENST00000351748.7	705	500.429	0	0
ENST00000414040.6	1198	993.429	17.8244	1.00013
ENST00000502588.5	952	747.429	0	0
ENST00000502730.5	838	633.429	0	0
ENST00000510563.5	1087	882.429	4.41047	0.2786
ENST00000453260.6	984	779.429	19.21	1.37381
ENST00000475730.5	477	272.893	3	0.612781
ENST00000469691.5	801	596.429	0	0
ENST00000481401.5	764	559.429	0	0
ENST00000461703.6	567	362.586	0	0
ENST00000453341.1	798	593.429	10.1449	0.95292
ENST00000515145.1	572	367.55	0	0
ENST00000489097.5	4968	4763.43	31.343	0.366773
ENST00000535355.5	4725	4520.43	28.9174	0.356579
ENST00000400913.5	4698	4493.43	15.7309	0.195142
ENST00000340850.9	4715	4510.43	104.324	1.28927
ENST00000537245.5	4794	4589.43	0	0
ENST00000377748.5	5221	5016.43	0	0
ENST00000487949.4	2664	2459.43	21.9138	0.496661
ENST00000377725.5	3475	3270.43	0	0
ENST00000377728.7	3613	3408.43	62.2165	1.01748
ENST00000377732.5	3753	3548.43	0	0
ENST00000400915.7	3697	3492.43	72.17	1.15188
ENST00000377740.4	3550	3345.43	21.3845	0.356307
ENST00000377705.5	6649	6444.43	295.48	2.55576
ENST00000464383.1	835	630.429	13.6722	1.20886
ENST00000462798.1	638	433.473	8.76491	1.1271
ENST00000517213.1	111	19.8686	0	0
ENST00000460777.1	536	331.586	3.3622	0.565202
ENST00000464665.1	731	526.429	9.86296	1.04434
ENST00000333172.10	2892	2687.43	4.96887	0.103062
ENST00000351136.7	1871	1666.43	0	0
ENST00000328191.5	1810	1605.43	0.0214473	0.00074466
ENST00000411823.5	1811	1606.43	0.00968348	0.000336005
ENST00000415267.1	740	535.429	2.47363e-008	2.57519e-009
ENST00000319084.9	1050	845.429	27.807	1.83338
ENST00000435905.5	1001	796.429	24.6141	1.72271
ENST00000377674.8	2293	2088.43	209.704	5.59711
ENST00000488936.1	784	579.429	20.3028	1.95313
ENST00000482360.5	2484	2279.43	93.3275	2.28223
ENST00000619514.1	2449	2244.43	0	0
ENST00000498342.5	2461	2256.43	33.495	0.827436
ENST00000466813.1	790	585.429	46.7494	4.45121
ENST00000466941.1	523	318.619	0	0
ENST00000377658.8	4487	4282.43	4476.51	58.2674
ENST00000377663.3	6445	6240.43	753.685	6.73212
ENST00000467612.5	1056	851.429	0	0
ENST00000610898.1	1945	1740.43	3.84445	0.123127
ENST00000496707.5	824	619.429	37.5061	3.3751
ENST00000463043.1	667	462.429	2.23785	0.26975
ENST00000377648.4	3681	3476.43	1266	20.2991
ENST00000495385.1	798	593.429	0	0
ENST00000054650.8	1366	1161.43	395.947	19.0029
ENST00000484676.1	879	674.429	15	1.23974
ENST00000307896.10	1046	841.429	48.4005	3.20634
ENST00000377627.7	2053	1848.43	37.9937	1.14574
ENST00000484669.6	744	539.429	0	0
ENST00000487819.5	840	635.429	3.74584	0.328593
ENST00000472925.1	983	778.429	43.1951	3.09308
ENST00000480647.1	336	136.582	3.77763	1.54171
ENST00000465508.5	3014	2809.43	32.7476	0.649736
ENST00000451196.5	1357	1152.43	0	0
ENST00000377577.9	3311	3106.43	724.177	12.9945
ENST00000294401.11	2210	2005.43	5.58328	0.155188
ENST00000472414.1	725	520.429	4.76548	0.510412
ENST00000426784.1	975	770.429	2.28857	0.16558
ENST00000473993.5	755	550.429	0	0
ENST00000469318.5	355	153.864	1.54944	0.561325
ENST00000485073.5	613	408.473	24.8432	3.39015
ENST00000460594.5	581	376.55	0	0
ENST00000465911.1	745	540.429	0	0
ENST00000432429.5	1686	1481.43	1.59172	0.059891
ENST00000414210.5	507	302.808	0	0
ENST00000421469.1	379	176.498	0	0
ENST00000442889.1	415	211.475	4	1.05433
ENST00000303635.11	8444	8239.43	338.377	2.28918
ENST00000490738.5	538	333.586	173.731	29.0299
ENST00000476163.5	863	658.429	73.4793	6.22061
ENST00000473578.5	567	362.586	402.282	61.8437
ENST00000557126.5	486	281.837	21.4869	4.24964
ENST00000467404.6	546	341.586	0	0
ENST00000461311.1	431	227.192	32.6427	8.00883
ENST00000486138.1	392	189.094	5.90036	1.73931
ENST00000482934.1	743	538.429	0	0
ENST00000470648.5	766	561.429	0	0
ENST00000461580.5	826	621.429	7.66509	0.687546
ENST00000472283.1	384	181.39	0	0
ENST00000467267.1	664	459.429	2.70299	0.327946
ENST00000456701.1	349	148.416	0	0
ENST00000384328.1	165	34.2016	0	0
ENST00000630011.1	85	15.053	0	0
ENST00000427317.1	365	163.176	0	0
ENST00000618051.1	433	229.192	0	0
ENST00000411708.1	391	188.094	0	0
ENST00000440032.1	361	159.421	0	0
ENST00000602640.1	1721	1516.43	0	0
